TABLE_NAME,FIELD_NAME,FIELD_ALIAS,FIELD_DESCRIPTION,FIELD_UNIT,FIELD_CODETYPE,UNIT_SYSTEM
TRF_MEPDG_MONTH_ADJ_FACTR,MONTHLY_RATIO,Monthly Ratio,The ratio of monthly ADTT to annual ADTT,,,
TRF_REP,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
TRF_REP,STATE_CODE_EXP,State Code (Code Expansion),Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards. (Code Expansion),,,
TRF_REP,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
TRF_REP,STATE_CODE_EXP,State Code (Code Expansion),Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards. (Code Expansion),,,
TRF_REP,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
TRF_REP,STATE_CODE_EXP,State Code (Code Expansion),Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards. (Code Expansion),,,
TRF_REP,SHRP_ID,LTPP Section Identifier,Test section identification number assigned by LTPP program. Must be combined with STATE_CODE to be unique.,,,
TRF_REP,SHRP_ID,LTPP Section Identifier,Test section identification number assigned by LTPP program. Must be combined with STATE_CODE to be unique.,,,
TRF_REP,SHRP_ID,LTPP Section Identifier,Test section identification number assigned by LTPP program. Must be combined with STATE_CODE to be unique.,,,
TRF_REP,EXPERIMENT_NO,Experiment Number Code,Code indicating to which LTPP experiment the pavement section is assigned.,,EXPERIMENT,
TRF_REP,EXPERIMENT_NO_EXP,Experiment Number Code (Code Expansion),Code indicating to which LTPP experiment the pavement section is assigned. (Code Expansion),,,
TRF_REP,EXPERIMENT_NO,Experiment Number Code,Code indicating to which LTPP experiment the pavement section is assigned.,,EXPERIMENT,
TRF_REP,EXPERIMENT_NO_EXP,Experiment Number Code (Code Expansion),Code indicating to which LTPP experiment the pavement section is assigned. (Code Expansion),,,
TRF_REP,EXPERIMENT_NO,Experiment Number Code,Code indicating to which LTPP experiment the pavement section is assigned.,,EXPERIMENT,
TRF_REP,EXPERIMENT_NO_EXP,Experiment Number Code (Code Expansion),Code indicating to which LTPP experiment the pavement section is assigned. (Code Expansion),,,
TRF_REP,GPS_SPS,Experiment Classification Code,Code indicating if the section is a GPS or SPS section.,,GPS_SPS,
TRF_REP,GPS_SPS_EXP,Experiment Classification Code (Code Expansion),Code indicating if the section is a GPS or SPS section. (Code Expansion),,,
TRF_REP,GPS_SPS,Experiment Classification Code,Code indicating if the section is a GPS or SPS section.,,GPS_SPS,
TRF_REP,GPS_SPS_EXP,Experiment Classification Code (Code Expansion),Code indicating if the section is a GPS or SPS section. (Code Expansion),,,
TRF_REP,GPS_SPS,Experiment Classification Code,Code indicating if the section is a GPS or SPS section.,,GPS_SPS,
TRF_REP,GPS_SPS_EXP,Experiment Classification Code (Code Expansion),Code indicating if the section is a GPS or SPS section. (Code Expansion),,,
TRF_REP,REP_AADTT,LTPP Lane Representative Annual Average Daily Total Trucks,"Representative daily truck volume per day, since the road was opened to traffic. Computed as the mean value of all AADTT values from the sites opening to traffic until it leaves the experiment.  If the site is part of a continuing experiment, this value is based on the data available at the end of 2016.",,,
TRF_REP,REP_PERCENT_VEH_CLASS_4,LTPP Lane Representative Class 4 Percentage,Representative percent of trucks in class 4 for LTPP lane.,%,,Metric
TRF_REP,REP_PERCENT_VEH_CLASS_5,LTPP Lane Representative Class 5 Percentage,Representative percent of trucks in class 5 for LTPP lane.,%,,Metric
TRF_REP,REP_PERCENT_VEH_CLASS_6,LTPP Lane Representative Class 6 Percentage,Representative percent of trucks in class 6 for LTPP lane.,%,,Metric
TRF_REP,REP_PERCENT_VEH_CLASS_7,LTPP Lane Representative Class 7 Percentage,Representative percent of trucks in class 7 for LTPP lane.,%,,Metric
TRF_REP,REP_PERCENT_VEH_CLASS_8,LTPP Lane Representative Class 8 Percentage,Representative percent of trucks in class 8 for LTPP lane.,%,,Metric
TRF_REP,REP_PERCENT_VEH_CLASS_9,LTPP Lane Representative Class 9 Percentage,Representative percent of trucks in class 9 for LTPP lane.,%,,Metric
TRF_REP,REP_PERCENT_VEH_CLASS_10,LTPP Lane Representative Class 10 Percentage,Representative percent of trucks in class 10 for LTPP lane.,%,,Metric
TRF_REP,REP_PERCENT_VEH_CLASS_11,LTPP Lane Representative Class 11 Percentage,Representative percent of trucks in class 11 for LTPP lane.,%,,Metric
TRF_REP,REP_PERCENT_VEH_CLASS_12,LTPP Lane Representative Class 12 Percentage,Representative percent of trucks in class 12 for LTPP lane.,%,,Metric
TRF_REP,REP_PERCENT_VEH_CLASS_13,LTPP Lane Representative Class 13 Percentage,Representative percent of trucks in class 13 for LTPP lane.,%,,Metric
TRF_REP,REP_ESAL_SINGLE_AXLE,LTPP Lane Representative Single Axle ESALS,"Representative ESAL per single axle, considering vehicle classes 4-13 for LTPP lane",ESAL,,Metric
TRF_REP,REP_ESAL_TANDEM_AXLE,LTPP Lane Representative Tandem Axle ESALS,"Representative ESAL per tandem axle, considering vehicle classes 4-13 for LTPP lane",ESAL,,Metric
TRF_REP,REP_ESAL_PER_VEH_CLASS_4,LTPP Lane Representative Class 4 ESALS,Representative ESAL per class 4 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_ESAL_PER_VEH_CLASS_5,LTPP Lane Representative Class 5 ESALS,Representative ESAL per class 5 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_ESAL_PER_VEH_CLASS_6,LTPP Lane Representative Class 6 ESALS,Representative ESAL per class 6 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_ESAL_PER_VEH_CLASS_7,LTPP Lane Representative Class 7 ESALS,Representative ESAL per class 7 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_ESAL_PER_VEH_CLASS_8,LTPP Lane Representative Class 8 ESALS,Representative ESAL per class 8 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_ESAL_PER_VEH_CLASS_9,LTPP Lane Representative Class 9 ESALS,Representative ESAL per class 9 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_ESAL_PER_VEH_CLASS_10,LTPP Lane Representative Class 10 ESALS,Representative ESAL per class 10 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_ESAL_PER_VEH_CLASS_11,LTPP Lane Representative Class 11 ESALS,Representative ESAL per class 11 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_ESAL_PER_VEH_CLASS_12,LTPP Lane Representative Class 12 ESALS,Representative ESAL per class 12 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_ESAL_PER_VEH_CLASS_13,LTPP Lane Representative Class 13 ESALS,Representative ESAL per class 13 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_GESAL_SINGLE_AXLE,LTPP Lane Representative Truck Single Axle Generic ESAL,"Representative GESAL per single axle, considering vehicle classes 4-13 for LTPP lane",ESAL,,Metric
TRF_REP,REP_GESAL_TANDEM_AXLE,LTPP Lane Representative Truck Tandem Axle Generic ESAL,"Representative GESAL per tandem axle, considering vehicle classes 4-13 for LTPP lane",ESAL,,Metric
TRF_REP,REP_GESAL_PER_VEH_CLASS_4,LTPP Lane Representative Class 4 Generic ESAL,Representative GESAL per class 4 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_GESAL_PER_VEH_CLASS_5,LTPP Lane Representative Class 5 Generic ESAL,Representative GESAL per class 5 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_GESAL_PER_VEH_CLASS_6,LTPP Lane Representative Class 6 Generic ESAL,Representative GESAL per class 6 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_GESAL_PER_VEH_CLASS_7,LTPP Lane Representative Class 7 Generic ESAL,Representative GESAL per class 7 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_GESAL_PER_VEH_CLASS_8,LTPP Lane Representative Class 8 Generic ESAL,Representative GESAL per class 8 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_GESAL_PER_VEH_CLASS_9,LTPP Lane Representative Class 9 Generic ESAL,Representative GESAL per class 9 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_GESAL_PER_VEH_CLASS_10,LTPP Lane Representative Class 10 Generic ESAL,Representative GESAL per class 10 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_GESAL_PER_VEH_CLASS_11,LTPP Lane Representative Class 11 Generic ESAL,Representative GESAL per class 11 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_GESAL_PER_VEH_CLASS_12,LTPP Lane Representative Class 12 Generic ESAL,Representative GESAL per class 12 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_GESAL_PER_VEH_CLASS_13,LTPP Lane Representative Class 13 Generic ESAL,Representative GESAL per class 13 truck for LTPP lane,ESAL,,Metric
TRF_REP,REP_GVW_VEH_CLASS_4,LTPP Lane Representative Class 4 Gross Vehicle Weight,Representative gross vehicle weight for class 4 trucks for LTPP lane,kg,,Metric
TRF_REP,REP_GVW_VEH_CLASS_5,LTPP Lane Representative Class 5 Gross Vehicle Weight,Representative gross vehicle weight for class 5 trucks for LTPP lane,kg,,Metric
TRF_REP,REP_GVW_VEH_CLASS_6,LTPP Lane Representative Class 6 Gross Vehicle Weight,Representative gross vehicle weight for class 6 trucks for LTPP lane,kg,,Metric
TRF_REP,REP_GVW_VEH_CLASS_7,LTPP Lane Representative Class 7 Gross Vehicle Weight,Representative gross vehicle weight for class 7 trucks for LTPP lane,kg,,Metric
TRF_REP,REP_GVW_VEH_CLASS_8,LTPP Lane Representative Class 8 Gross Vehicle Weight,Representative gross vehicle weight for class 8 trucks for LTPP lane,kg,,Metric
TRF_REP,REP_GVW_VEH_CLASS_9,LTPP Lane Representative Class 9 Gross Vehicle Weight,Representative gross vehicle weight for class 9 trucks for LTPP lane,kg,,Metric
TRF_REP,REP_GVW_VEH_CLASS_10,LTPP Lane Representative Class 10 Gross Vehicle Weight,Representative gross vehicle weight for class 10 trucks for LTPP lane,kg,,Metric
TRF_REP,REP_GVW_VEH_CLASS_11,LTPP Lane Representative Class 11 Gross Vehicle Weight,Representative gross vehicle weight for class 11 trucks for LTPP lane,kg,,Metric
TRF_REP,REP_GVW_VEH_CLASS_12,LTPP Lane Representative Class 12 Gross Vehicle Weight,Representative gross vehicle weight for class 12 trucks for LTPP lane,kg,,Metric
TRF_REP,REP_GVW_VEH_CLASS_13,LTPP Lane Representative Class 13 Gross Vehicle Weight,Representative gross vehicle weight for class 13 trucks for LTPP lane,kg,,Metric
TRF_REP,REP_LOAD_USE_RATING,Representative Loading Source Code,Code indicating source of representative loading information. ,,REP_LOAD_USE_RATING,
TRF_REP,REP_LOAD_USE_RATING_EXP,Representative Loading Source Code (Code Expansion),Code indicating source of representative loading information.  (Code Expansion),,,
TRF_TREND,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
TRF_TREND,STATE_CODE_EXP,State Code (Code Expansion),Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards. (Code Expansion),,,
TRF_TREND,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
TRF_TREND,STATE_CODE_EXP,State Code (Code Expansion),Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards. (Code Expansion),,,
TRF_TREND,SHRP_ID,LTPP Section Identifier,Test section identification number assigned by LTPP program. Must be combined with STATE_CODE to be unique.,,,
TRF_TREND,SHRP_ID,LTPP Section Identifier,Test section identification number assigned by LTPP program. Must be combined with STATE_CODE to be unique.,,,
TRF_TREND,CONSTRUCTION_NO,Construction Number,Event number used to relate changes in pavement structure with other time dependent data elements. This field is set to 1 when a test section is initially accepted into LTPP and is incremented with each change to the layer structure.,,,
TRF_TREND,CONSTRUCTION_NO,Construction Number,Event number used to relate changes in pavement structure with other time dependent data elements. This field is set to 1 when a test section is initially accepted into LTPP and is incremented with each change to the layer structure.,,,
TRF_TREND,YEAR,Year,Year for which values apply.,,,
TRF_TREND,YEAR,Year,Year for which values apply.,,,
TRF_TREND,AADTT_ALL_TRUCKS_TREND,Trend LTPP Lane Annual Average Daily Truck Traffic,"AADTT for each year, vehicle classes 4-13 combined for LTPP lane.",,,
TRF_TREND,ANNUAL_TRUCK_VOLUME_TREND,LTPP Lane Annual Truck Volume Estimate,Annual estimate of trucks in LTPP lane.,,,
TRF_TREND,AADTT_VEH_CLASS_4_TREND,LTPP Lane Class 4 Annual Average Daily Traffic,AADTT estimate for class 4 vehicles in LTPP lane.,,,
TRF_TREND,AADTT_VEH_CLASS_5_TREND,LTPP Lane Class 5 Annual Average Daily Traffic,AADTT estimate for class 5 vehicles in LTPP lane.,,,
TRF_TREND,AADTT_VEH_CLASS_6_TREND,LTPP Lane Class 6 Annual Average Daily Traffic,AADTT estimate for class 6 vehicles in LTPP lane.,,,
TRF_TREND,AADTT_VEH_CLASS_7_TREND,LTPP Lane Class 7 Annual Average Daily Traffic,AADTT estimate for class 7 vehicles in LTPP lane.,,,
TRF_TREND,AADTT_VEH_CLASS_8_TREND,LTPP Lane Class 8 Annual Average Daily Traffic,AADTT estimate for class 8 vehicles in LTPP lane.,,,
TRF_TREND,AADTT_VEH_CLASS_9_TREND,LTPP Lane Class 9 Annual Average Daily Traffic,AADTT estimate for class 9 vehicles in LTPP lane.,,,
TRF_TREND,AADTT_VEH_CLASS_10_TREND,LTPP Lane Class 10 Annual Average Daily Traffic,AADTT estimate for class 10 vehicles in LTPP lane.,,,
TRF_TREND,AADTT_VEH_CLASS_11_TREND,LTPP Lane Class 11 Annual Average Daily Traffic,AADTT estimate for class 11 vehicles in LTPP lane.,,,
TRF_TREND,AADTT_VEH_CLASS_12_TREND,LTPP Lane Class 12 Annual Average Daily Traffic,AADTT estimate for class 12 vehicles in LTPP lane.,,,
TRF_TREND,AADTT_VEH_CLASS_13_TREND,LTPP Lane Class 13 Annual Average Daily Traffic,AADTT estimate for class 13 vehicles in LTPP lane.,,,
TRF_TREND,CMLTV_VOL_VEH_CLASS_9_TREND,LTPP Lane Cumulative Class 9 Volume,"Cumulative volume estimate of class 9 vehicles in LTPP lane, computed or estimated annually for all in-service years through the year specified in the YEAR field.",,,
TST_L05B,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
TST_L05B,STATE_CODE_EXP,State Code (Code Expansion),Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards. (Code Expansion),,,
TST_L05B,SHRP_ID,LTPP Section Identifier,Test section identification number assigned by LTPP program. Must be combined with STATE_CODE to be unique.,,,
TST_L05B,CONSTRUCTION_NO,Construction Number,Event number used to relate changes in pavement structure with other time dependent data elements. This field is set to 1 when a test section is initially accepted into LTPP and is incremented with each change to the layer structure.,,,
TST_L05B,LAYER_NO,Layer Number,"Unique sequential number assigned to pavement layers, starting with layer 1 as the deepest layer (subgrade).",,,
TST_L05B,PROJECT_LAYER_CODE,Project Layer Code,Sequential alphabetic code assigned to identify group project wide layers.,,,
TST_L05B,DESCRIPTION,Layer Description Code,Code indicating general type of layer.,,DESCRIPTION,
TST_L05B,DESCRIPTION_EXP,Layer Description Code (Code Expansion),Code indicating general type of layer. (Code Expansion),,,
TST_L05B,LAYER_TYPE,Layer Type Code,Code identifying the type of layer.,,LAYER_TYPE,
TST_L05B,LAYER_TYPE_EXP,Layer Type Code (Code Expansion),Code identifying the type of layer. (Code Expansion),,,
TST_L05B,REPR_THICKNESS,Representative Thickness,Representative thickness for a layer in a section.,mm,,Metric
TST_L05B,MATL_CODE,Material Code,Code corresponding to the material type classification.,,MATERIAL,
TST_L05B,MATL_CODE_EXP,Material Code (Code Expansion),Code corresponding to the material type classification. (Code Expansion),,,
TST_L05B,LAYER_COMMENT1,Layer Comment  Code 1,Codes to describe any additional information concerning layer.,,L05B_COMMENT_CODES,
TST_L05B,LAYER_COMMENT1_EXP,Layer Comment  Code 1 (Code Expansion),Codes to describe any additional information concerning layer. (Code Expansion),,,
TST_L05B,LAYER_COMMENT2,Layer Comment  Code 2,Codes to describe any additional information concerning layer.,,L05B_COMMENT_CODES,
TST_L05B,LAYER_COMMENT2_EXP,Layer Comment  Code 2 (Code Expansion),Codes to describe any additional information concerning layer. (Code Expansion),,,
TST_L05B,LAYER_COMMENT3,Layer Comment  Code 3,Codes to describe any additional information concerning layer.,,L05B_COMMENT_CODES,
TST_L05B,LAYER_COMMENT3_EXP,Layer Comment  Code 3 (Code Expansion),Codes to describe any additional information concerning layer. (Code Expansion),,,
TST_L05B,COMMENT_NOTE,Comment Note,Additional comments about layer.,,,
TST_L05B,INV_LAYER_NO,Inventory Layer Number,First layer in inventory to which the testing layer corresponds.,,,
TST_L05B,INV_LAYER_NO_2,Inventory Layer Number 2,Last layer in inventory to which the testing layer corresponds.,,,
